数据时间,车辆状态,累计里程,总电压,总电流,电池单体电压最高值,电池单体电压最低值,最高温度值,最低温度值,可充电储能子系统各温度探针检测到的温度值,可充电储能装置电压,可充电储能装置电流,单体电池电压,驾驶习惯,充电量
2022-08-14 15:58:08,2.0,353804.0,357.539,-85.72,3.988,3.956,36.285,31.492,33.254,357.539,-85.72,3.972,8.055,61.466
2022-08-14 17:29:18,2.0,382869.0,360.358,-75.394,4.016,3.983,33.55,29.607,31.367,360.358,-75.394,4.003,8.025,58.233
2022-08-14 17:30:08,1.0,323823.5,359.589,-79.635,4.01,3.977,34.246,29.784,31.415,359.589,-79.635,3.995,8.145,58.856
2022-08-14 17:33:18,2.0,263865.0,360.468,-82.499,4.02,3.983,34.088,29.288,31.114,360.468,-82.499,4.006,8.004,56.839
2022-08-14 18:09:18,1.409,308700.4,360.795,-76.219,4.024,3.99,33.72,29.326,31.066,360.795,-76.219,4.01,7.976,55.475
2022-08-15 00:07:38,2.0,118710.5,356.207,-86.856,3.964,3.924,33.549,30.947,32.014,356.207,-86.856,3.958,8.002,63.75
2022-08-15 01:35:08,2.0,306759.9,357.333,-87.273,3.985,3.951,34.389,30.542,31.923,357.333,-87.273,3.97,8.124,63.062
2022-08-15 01:45:58,1.519,353958.5,356.597,-86.814,3.977,3.945,35.143,31.316,32.555,356.597,-86.814,3.961,8.176,63.704
2022-08-15 03:25:58,2.0,256460.0,358.8,-78.585,3.993,3.949,32.007,29.197,30.418,358.8,-78.585,3.986,8.119,59.439
2022-08-15 03:45:18,2.0,179627.9,358.903,-85.45,3.997,3.952,32.466,28.412,29.978,358.903,-85.45,3.99,7.982,61.741
2022-08-15 04:32:58,2.0,383094.4,355.779,-82.991,3.962,3.933,34.0,31.261,32.269,355.779,-82.991,3.951,8.167,65.305
2022-08-15 04:38:28,2.0,314681.1,360.407,-84.238,4.013,3.971,35.048,33.592,34.34,360.407,-84.238,4.002,8.163,58.058
2022-08-15 04:45:08,2.0,264043.3,357.512,-85.959,3.987,3.951,32.911,28.859,30.278,357.512,-85.959,3.973,8.027,64.016
2022-08-15 04:46:18,2.0,361055.3,356.197,-82.991,3.972,3.934,32.25,29.293,30.64,356.197,-82.991,3.961,8.135,64.1
2022-08-15 05:20:18,2.0,415810.5,353.896,-76.217,3.946,3.919,29.769,27.333,28.302,353.896,-76.217,3.932,8.105,65.684
2022-08-15 05:24:08,1.87,324023.4,358.868,-82.458,4.002,3.969,31.74,28.565,29.763,358.868,-82.458,3.987,8.03,59.566
2022-08-15 05:27:38,2.0,379203.1,358.907,-43.229,4.003,3.97,30.149,26.974,28.025,358.907,-43.229,3.991,8.184,64.094
2022-08-15 05:39:08,1.0,308961.1,360.463,-78.767,4.02,3.987,32.891,29.344,30.635,360.463,-78.767,4.006,7.862,55.58
2022-08-15 07:01:18,2.0,411795.3,356.082,-84.185,3.968,3.939,32.291,29.879,30.779,356.082,-84.185,3.955,8.129,65.836
2022-08-15 15:39:28,1.0,179808.9,358.204,-83.444,3.989,3.945,36.256,31.481,33.201,358.204,-83.444,3.982,7.999,61.295
2022-08-15 15:50:18,1.931,354142.9,357.068,-85.245,3.982,3.951,35.0,30.438,32.11,357.068,-85.245,3.966,8.129,61.376
2022-08-15 16:00:38,1.211,361216.7,356.642,-86.371,3.977,3.939,35.414,31.105,32.832,356.642,-86.371,3.966,8.134,63.378
2022-08-15 17:10:58,2.0,264226.4,359.337,-84.253,4.008,3.971,34.484,29.914,31.677,359.337,-84.253,3.993,7.977,59.46
2022-08-15 17:18:28,2.0,379410.3,361.507,-78.079,4.031,3.996,34.127,29.119,31.069,361.507,-78.079,4.018,7.922,54.207
2022-08-15 17:24:08,1.109,324263.5,360.283,-76.369,4.018,3.985,33.803,29.263,30.9,360.283,-76.369,4.003,7.945,57.69
2022-08-15 17:52:38,1.924,309199.4,360.482,-77.418,4.021,3.987,34.435,29.45,31.33,360.482,-77.418,4.006,7.845,55.929
2022-08-15 18:14:08,2.0,383380.4,358.78,-81.307,3.998,3.966,35.256,31.211,32.995,358.78,-81.307,3.985,8.063,59.652
2022-08-16 01:06:18,2.0,118973.4,356.561,-85.193,3.968,3.927,33.798,30.008,31.504,356.561,-85.193,3.961,7.998,60.633
2022-08-16 01:16:28,2.0,307036.3,356.863,-87.0,3.98,3.945,35.153,31.55,32.78,356.863,-87.0,3.965,8.166,63.101
2022-08-16 03:21:08,2.0,179999.2,359.261,-84.791,4.001,3.955,34.659,30.101,31.742,359.261,-84.791,3.994,7.999,60.318
2022-08-16 03:58:58,2.0,256770.5,360.004,-77.61,4.006,3.962,32.737,29.895,31.012,360.004,-77.61,3.999,8.183,56.932
2022-08-16 04:47:48,2.0,314965.3,358.832,-86.154,3.995,3.954,36.156,34.492,35.208,358.832,-86.154,3.985,8.139,60.864
2022-08-16 04:58:38,2.0,264473.6,360.346,-82.089,4.018,3.982,32.856,28.824,30.451,360.346,-82.089,4.004,8.053,56.556
2022-08-16 04:59:48,2.0,379654.8,357.454,-86.963,3.985,3.953,33.326,30.481,31.629,357.454,-86.963,3.973,8.334,64.768
2022-08-16 05:00:38,2.0,361427.4,359.28,-82.572,4.007,3.967,32.354,29.732,31.078,359.28,-82.572,3.995,8.012,57.819
2022-08-16 05:10:38,2.0,383598.0,360.145,-81.019,4.012,3.98,34.22,31.008,32.461,360.145,-81.019,4.0,8.017,56.719
2022-08-16 05:22:48,2.0,324446.5,358.15,-83.902,3.993,3.961,32.203,28.955,30.365,358.15,-83.902,3.979,7.983,61.555
2022-08-16 05:25:48,2.0,416207.2,356.154,-77.236,3.972,3.944,30.664,27.893,29.04,356.154,-77.236,3.957,8.034,63.55
2022-08-16 05:53:18,2.0,309460.2,360.52,-78.912,4.021,3.988,33.62,30.078,31.369,360.52,-78.912,4.007,7.893,56.122
2022-08-16 15:23:48,1.0,180193.7,358.962,-85.718,3.997,3.953,36.124,31.543,33.067,358.962,-85.718,3.991,8.014,60.986
2022-08-16 16:02:08,1.144,361619.7,357.144,-86.303,3.983,3.944,36.174,32.212,33.695,357.144,-86.303,3.971,8.106,62.851
2022-08-16 17:22:58,2.0,379850.6,358.657,-76.86,3.999,3.965,33.728,29.471,31.028,358.657,-76.86,3.987,8.117,57.68
2022-08-16 17:24:08,1.496,324668.2,359.947,-81.924,4.014,3.981,32.938,28.713,30.381,359.947,-81.924,3.999,8.088,58.267
2022-08-16 17:28:18,2.0,264668.9,358.749,-85.992,4.001,3.965,34.222,29.833,31.463,358.749,-85.992,3.987,7.999,59.738
2022-08-16 17:33:38,1.737,309670.7,359.226,-75.055,4.007,3.974,32.883,28.788,30.203,359.226,-75.055,3.993,8.0,56.747
2022-08-16 18:08:28,1.924,383828.6,361.022,-77.431,4.023,3.99,33.221,29.519,31.288,361.022,-77.431,4.01,8.04,55.931
2022-08-16 22:45:18,2.0,119167.5,358.888,-81.983,3.994,3.952,32.992,29.955,31.397,358.888,-81.983,3.988,7.957,60.151
2022-08-17 00:23:38,2.0,270398.0,356.323,-78.855,3.971,3.94,32.653,29.583,30.783,356.323,-78.855,3.96,8.147,62.696
2022-08-17 01:10:08,1.198,354674.9,357.169,-85.978,3.983,3.951,33.794,30.145,31.364,357.169,-85.978,3.968,8.123,62.128
2022-08-17 01:31:28,2.0,307316.7,357.708,-85.83,3.989,3.955,34.316,30.323,31.744,357.708,-85.83,3.974,8.137,62.968
2022-08-17 02:02:38,1.993,309969.567,357.997,-68.168,3.993,3.96,31.286,28.048,29.278,357.997,-68.168,3.979,7.881,55.232
2022-08-17 02:57:48,2.0,180418.2,359.702,-84.19,4.006,3.96,32.836,29.0,30.483,359.702,-84.19,3.999,7.985,59.42
2022-08-17 04:24:58,2.0,257043.9,360.185,-77.165,4.008,3.964,31.549,28.586,29.792,360.185,-77.165,4.002,8.088,56.606
2022-08-17 04:33:08,2.0,324887.7,358.392,-80.884,3.996,3.964,31.256,27.902,29.313,358.392,-80.884,3.982,8.11,59.307
2022-08-17 04:44:28,2.0,380051.6,356.168,-75.067,3.971,3.939,31.293,28.3,29.219,356.168,-75.067,3.959,8.157,62.18
2022-08-17 04:45:28,2.0,264878.1,358.937,-85.162,4.003,3.967,32.04,28.206,29.716,358.937,-85.162,3.989,8.038,59.151
2022-08-17 04:47:38,2.0,384081.3,359.455,-81.618,4.004,3.972,33.331,30.154,31.583,359.455,-81.618,3.992,8.024,58.512
2022-08-17 04:49:28,2.0,361850.3,358.887,-76.48,4.003,3.963,31.451,28.594,30.1,358.887,-76.48,3.991,7.966,56.111
2022-08-17 05:33:38,2.0,416571.5,355.653,-78.245,3.966,3.938,29.68,26.927,27.912,355.653,-78.245,3.951,7.994,64.82
2022-08-17 07:27:28,1.986,412193.4,357.869,-83.246,3.986,3.959,32.393,29.7,30.922,357.869,-83.246,3.975,7.995,64.323
2022-08-17 15:17:58,1.0,180645.0,360.016,-84.186,4.009,3.963,34.93,30.93,32.298,360.016,-84.186,4.002,7.865,59.416
2022-08-17 17:06:28,2.0,380290.8,360.085,-75.591,4.015,3.981,32.8,29.615,30.83,360.085,-75.591,4.003,8.031,54.145
2022-08-17 17:07:28,1.484,362104.6,359.251,-83.294,4.007,3.967,33.984,30.754,32.219,359.251,-83.294,3.995,8.083,57.861
2022-08-17 17:31:58,1.492,325172.5,360.197,-80.255,4.017,3.983,31.108,28.008,29.418,360.197,-80.255,4.002,8.069,57.515
2022-08-17 17:35:48,2.0,384308.5,360.46,-78.984,4.016,3.984,34.047,30.744,32.132,360.46,-78.984,4.004,8.026,56.172
2022-08-17 17:37:48,2.0,265102.7,359.456,-83.325,4.008,3.972,31.891,28.484,29.782,359.456,-83.325,3.994,7.994,58.8
2022-08-17 17:51:28,1.708,310202.2,360.828,-78.277,4.024,3.991,33.285,30.077,31.253,360.828,-78.277,4.01,7.852,56.104
2022-08-18 01:24:48,2.0,307613.5,357.153,-87.524,3.983,3.949,32.391,29.105,30.283,357.153,-87.524,3.968,8.027,64.215
2022-08-18 03:39:08,2.0,180838.9,358.508,-85.885,3.993,3.948,33.779,29.656,31.249,358.508,-85.885,3.985,7.981,62.058
2022-08-18 03:43:48,2.0,384489.7,358.405,-84.747,3.992,3.961,33.53,30.939,31.92,358.405,-84.747,3.98,8.099,61.706
2022-08-18 04:50:38,2.0,362294.8,356.596,-66.329,3.977,3.939,29.132,26.885,27.844,356.596,-66.329,3.966,7.993,63.844
2022-08-18 04:51:58,2.0,380555.9,358.975,-84.916,4.002,3.969,32.516,29.867,30.783,358.975,-84.916,3.99,8.017,59.933
2022-08-18 05:24:28,2.0,265307.8,358.382,-83.883,3.997,3.96,31.076,27.443,28.797,358.382,-83.883,3.982,7.976,60.66
2022-08-18 05:29:48,1.803,325380.6,359.798,-82.418,4.012,3.979,31.693,28.465,29.758,359.798,-82.418,3.997,8.02,57.7
2022-08-18 05:48:18,2.0,310466.4,360.696,-78.798,4.023,3.989,32.638,29.528,30.669,360.696,-78.798,4.009,7.967,55.161
2022-08-18 06:08:18,2.0,416905.5,355.56,-78.216,3.965,3.937,29.644,27.309,28.016,355.56,-78.216,3.95,7.983,64.362
2022-08-18 07:22:58,2.0,412428.2,357.938,-83.113,3.987,3.959,32.543,30.014,31.006,357.938,-83.113,3.976,7.976,64.21
2022-08-18 14:16:58,1.985,307784.5,356.778,-87.548,3.979,3.944,32.291,29.119,30.218,356.778,-87.548,3.964,8.121,64.718
2022-08-18 15:16:08,1.0,181006.9,357.687,-87.463,3.983,3.939,34.09,29.978,31.309,357.687,-87.463,3.976,7.932,64.666
2022-08-18 16:04:38,1.159,362503.9,357.72,-84.88,3.989,3.95,33.477,30.386,31.613,357.72,-84.88,3.978,7.995,61.801
2022-08-18 17:08:48,2.0,265488.4,357.425,-87.602,3.986,3.95,32.985,28.353,29.937,357.425,-87.602,3.972,8.001,64.273
2022-08-18 17:08:58,2.0,380838.4,360.834,-79.273,4.023,3.989,33.328,29.836,31.146,360.834,-79.273,4.011,8.084,55.931
2022-08-18 17:14:28,1.067,325626.4,360.328,-77.282,4.018,3.985,32.209,28.507,29.88,360.328,-77.282,4.003,7.906,57.105
2022-08-18 17:58:08,1.523,310695.8,360.528,-77.837,4.021,3.987,33.762,30.085,31.379,360.528,-77.837,4.007,7.851,55.791
2022-08-18 19:10:08,1.923,384744.6,360.989,-78.025,4.022,3.989,33.669,30.031,31.678,360.989,-78.025,4.009,7.945,55.918
2022-08-19 00:37:48,2.0,270695.1,359.587,-79.119,4.008,3.975,32.78,29.871,31.152,359.587,-79.119,3.996,8.037,57.6
2022-08-19 01:25:38,2.0,119689.4,359.421,-80.441,4.0,3.958,31.778,28.889,30.203,359.421,-80.441,3.994,8.031,59.904
2022-08-19 02:08:38,2.0,307970.4,357.278,-86.826,3.984,3.95,32.789,29.278,30.512,357.278,-86.826,3.97,8.065,63.702
2022-08-19 03:04:28,2.0,181185.7,358.153,-86.323,3.989,3.944,34.402,29.977,31.583,358.153,-86.323,3.981,7.907,62.859
2022-08-19 04:09:38,2.0,315801.8,356.902,-81.046,3.974,3.934,33.174,30.59,31.607,356.902,-81.046,3.963,8.157,64.418
2022-08-19 04:37:28,2.0,265678.3,357.444,-82.604,3.987,3.951,32.132,28.14,29.423,357.444,-82.604,3.972,7.962,61.951
2022-08-19 05:00:48,2.0,384980.3,360.871,-80.646,4.02,3.988,33.992,31.056,32.274,360.871,-80.646,4.008,7.996,56.012
2022-08-19 05:06:48,2.0,362732.3,358.999,-76.734,4.004,3.964,31.106,28.273,29.635,358.999,-76.734,3.992,7.905,55.875
2022-08-19 05:16:08,2.0,381100.3,359.059,-75.12,4.004,3.97,29.925,27.008,28.088,359.059,-75.12,3.991,8.022,55.134
2022-08-19 05:31:28,2.0,325795.7,357.827,-84.547,3.99,3.957,31.291,28.373,29.616,357.827,-84.547,3.975,8.061,62.494
2022-08-19 05:31:38,2.0,310960.9,360.311,-79.82,4.019,3.985,33.071,30.055,31.179,360.311,-79.82,4.004,7.909,55.882
2022-08-19 05:44:08,2.0,417255.7,357.719,-76.209,3.99,3.961,30.041,27.304,28.478,357.719,-76.209,3.975,7.926,62.263
2022-08-19 07:27:18,1.923,412674.3,357.902,-82.858,3.987,3.958,31.944,28.699,29.866,357.902,-82.858,3.976,7.919,65.397
2022-08-19 15:15:38,1.0,181365.9,357.688,-85.979,3.984,3.94,36.184,31.272,32.888,357.688,-85.979,3.976,7.95,64.522
2022-08-19 15:36:18,1.903,355474.6,356.836,-85.85,3.98,3.948,34.933,31.067,32.3,356.836,-85.85,3.964,8.036,63.471
2022-08-19 16:26:18,1.269,362947.4,358.993,-82.452,4.004,3.964,33.723,30.423,31.951,358.993,-82.452,3.992,7.993,59.11
2022-08-19 17:03:08,2.0,265914.8,356.218,-82.951,3.973,3.937,32.926,28.765,30.064,356.218,-82.951,3.958,8.014,62.504
2022-08-19 17:03:08,2.0,381355.3,355.808,-83.33,3.966,3.935,34.056,30.704,31.818,355.808,-83.33,3.955,8.191,65.58
2022-08-19 17:18:18,2.0,325988.1,358.422,-83.711,3.997,3.964,32.614,28.947,30.465,358.422,-83.711,3.982,8.031,60.945
2022-08-19 17:54:58,2.0,311200.9,360.891,-77.993,4.025,3.992,33.45,30.016,31.245,360.891,-77.993,4.011,7.872,55.459
2022-08-19 17:57:18,2.0,385214.1,360.627,-78.905,4.018,3.986,33.318,30.078,31.577,360.627,-78.905,4.005,8.011,56.116
2022-08-20 00:22:08,2.0,271021.7,359.395,-79.553,4.006,3.973,31.9,28.877,30.274,359.395,-79.553,3.994,8.022,57.029
2022-08-20 00:51:08,1.512,355624.3,357.384,-85.565,3.986,3.953,34.008,30.093,31.257,357.384,-85.565,3.97,8.09,60.879
2022-08-20 01:36:48,2.0,120038.7,356.844,-84.022,3.971,3.93,30.944,28.042,29.159,356.844,-84.022,3.965,7.9,66.325
2022-08-20 02:56:08,2.0,308312.4,358.498,-85.809,3.999,3.963,32.734,29.203,30.542,358.498,-85.809,3.983,8.014,60.568
2022-08-20 03:27:08,2.0,181578.9,359.244,-84.666,4.001,3.955,33.597,29.775,31.233,359.244,-84.666,3.994,7.93,60.228
2022-08-20 04:44:08,1.992,363166.1,359.156,-77.177,4.006,3.966,30.348,27.439,28.913,359.156,-77.177,3.994,7.955,56.197
2022-08-20 04:57:08,2.0,385438.9,360.431,-80.998,4.015,3.983,33.606,30.969,32.064,360.431,-80.998,4.003,8.105,56.708
2022-08-20 05:08:18,2.0,266143.9,360.211,-80.994,4.017,3.981,31.008,26.968,28.623,360.211,-80.994,4.003,7.938,55.825
2022-08-20 05:20:38,2.0,381626.8,358.363,-85.794,3.995,3.963,32.76,30.054,31.13,358.363,-85.794,3.983,8.191,61.034
2022-08-20 05:28:18,2.0,326195.5,359.336,-82.566,4.007,3.974,31.203,28.234,29.534,359.336,-82.566,3.992,8.082,58.268
2022-08-20 05:35:28,1.0,417666.5,358.403,-75.673,3.997,3.968,31.245,28.748,29.611,358.403,-75.673,3.982,7.951,59.712
2022-08-20 06:05:58,2.0,311488.4,360.143,-78.165,4.017,3.983,32.877,29.8,30.87,360.143,-78.165,4.003,7.938,56.025
2022-08-20 07:31:28,2.0,412965.8,358.055,-82.638,3.989,3.96,32.248,29.518,30.531,358.055,-82.638,3.977,8.119,64.307
2022-08-20 09:36:28,2.0,257479.0,358.055,-80.573,3.984,3.942,32.058,29.971,30.944,358.055,-80.573,3.978,8.055,60.911
2022-08-20 15:27:58,2.0,181753.0,357.895,-87.161,3.986,3.941,35.523,30.826,32.446,357.895,-87.161,3.978,7.983,63.467
2022-08-20 16:20:58,2.0,363345.9,356.38,-85.87,3.974,3.936,33.029,30.029,31.215,356.38,-85.87,3.963,8.215,65.397
2022-08-20 16:34:18,1.94,355835.3,356.711,-85.9,3.978,3.946,35.418,31.791,32.953,356.711,-85.9,3.962,7.984,63.509
2022-08-20 16:56:48,2.0,381829.6,356.777,-86.529,3.977,3.945,34.207,30.859,32.009,356.777,-86.529,3.965,8.142,64.465
2022-08-20 17:17:28,2.0,266372.7,360.481,-83.142,4.02,3.983,32.366,28.805,30.162,360.481,-83.142,4.006,7.998,56.358
2022-08-20 17:39:28,2.0,326396.2,359.706,-81.959,4.011,3.978,31.827,28.535,29.861,359.706,-81.959,3.996,8.049,57.374
2022-08-20 17:53:18,2.0,385653.6,358.98,-82.417,3.999,3.968,33.598,30.462,31.76,358.98,-82.417,3.987,8.085,60.001
2022-08-20 17:58:28,2.0,311709.8,359.8,-77.803,4.013,3.98,33.977,30.038,31.338,359.8,-77.803,3.999,7.855,55.773
2022-08-21 03:47:28,1.823,120369.6,357.428,-80.583,3.978,3.937,30.19,27.667,28.747,357.428,-80.583,3.971,7.893,65.739
2022-08-21 04:02:58,1.793,385894.8,357.439,-86.117,3.981,3.95,32.267,29.956,30.806,357.439,-86.117,3.969,8.084,64.146
2022-08-21 04:22:58,1.914,181987.9,359.727,-83.462,4.006,3.96,32.023,28.82,30.153,359.727,-83.462,3.999,7.933,58.901
2022-08-21 04:32:38,2.0,266571.4,358.719,-84.608,4.0,3.964,30.86,27.434,28.712,358.719,-84.608,3.986,8.075,60.172
2022-08-21 05:04:48,2.0,382112.4,360.914,-81.6,4.024,3.99,31.114,29.0,29.985,360.914,-81.6,4.011,8.099,55.301
2022-08-21 05:20:38,2.0,363574.7,360.406,-79.555,4.021,3.979,29.283,26.976,28.253,360.406,-79.555,4.008,7.889,55.698
2022-08-21 05:51:38,2.0,311970.6,360.708,-78.805,4.023,3.989,31.661,29.031,30.034,360.708,-78.805,4.009,7.904,55.164
2022-08-21 05:53:08,2.0,418071.0,357.661,-78.466,3.989,3.96,30.308,28.441,29.258,357.661,-78.466,3.974,8.034,61.924
2022-08-21 15:20:28,1.0,182175.0,358.618,-86.142,3.993,3.949,33.924,30.573,31.752,358.618,-86.142,3.986,7.778,62.243
2022-08-21 17:03:48,1.159,326751.1,359.226,-81.444,4.006,3.973,31.273,28.583,29.772,359.226,-81.444,3.991,8.116,59.281
2022-08-21 19:18:18,2.0,386112.0,360.875,-79.271,4.02,3.988,32.04,29.548,30.529,360.875,-79.271,4.008,8.008,55.053
2022-08-22 00:53:48,2.0,120563.2,357.28,-83.01,3.976,3.935,32.533,29.267,30.598,357.28,-83.01,3.97,8.004,61.833
2022-08-22 01:02:08,2.0,316551.8,356.958,-75.039,3.975,3.934,30.55,27.755,28.923,356.958,-75.039,3.964,8.103,62.561
2022-08-22 01:03:08,1.38,356253.1,358.125,-84.996,3.994,3.961,34.426,30.543,31.902,358.125,-84.996,3.978,8.02,60.472
2022-08-22 02:58:18,2.0,182354.1,357.687,-87.386,3.983,3.939,33.134,28.91,30.394,357.687,-87.386,3.976,7.865,64.606
2022-08-22 04:24:28,1.718,418537.3,355.843,-80.185,3.968,3.94,30.275,28.047,28.785,355.843,-80.185,3.953,8.048,65.975
2022-08-22 04:49:58,1.892,386338.7,359.725,-81.762,4.007,3.975,33.492,30.7,31.905,359.725,-81.762,3.995,8.049,58.612
2022-08-22 04:55:58,2.0,382568.8,356.062,-83.154,3.969,3.938,33.079,29.691,30.717,356.062,-83.154,3.957,8.105,64.046
2022-08-22 04:56:18,2.0,363851.0,359.824,-78.118,4.013,3.973,30.669,27.94,29.187,359.824,-78.118,4.001,8.069,57.323
2022-08-22 05:14:58,2.0,266991.3,357.862,-85.839,3.991,3.955,31.015,27.068,28.593,357.862,-85.839,3.977,8.068,62.494
2022-08-22 05:15:38,2.0,257874.0,360.609,-75.894,4.013,3.968,30.254,27.784,28.875,360.609,-75.894,4.006,7.983,56.084
2022-08-22 05:47:48,1.876,326968.4,360.035,-82.365,4.015,3.981,31.023,27.922,29.139,360.035,-82.365,4.0,7.938,58.58
2022-08-22 06:54:38,1.0,312488.4,360.265,-78.697,4.018,3.985,33.238,29.585,30.992,360.265,-78.697,4.004,7.835,56.398
2022-08-22 07:25:48,2.0,413177.9,357.927,-83.892,3.987,3.959,32.719,30.0,30.997,357.927,-83.892,3.976,8.054,64.352
2022-08-22 15:29:38,1.0,182542.2,358.525,-86.047,3.992,3.948,37.062,32.238,33.856,358.525,-86.047,3.985,7.853,61.693
2022-08-22 17:13:58,2.0,267177.7,357.661,-87.424,3.989,3.952,34.97,29.955,31.754,357.661,-87.424,3.974,8.04,63.656
2022-08-22 17:16:28,2.0,382804.4,356.825,-82.341,3.978,3.945,34.348,30.138,31.634,356.825,-82.341,3.966,8.042,62.709
2022-08-22 17:18:48,2.0,327187.4,360.152,-81.675,4.017,3.983,33.0,28.674,30.263,360.152,-81.675,4.001,8.073,58.085
2022-08-22 17:51:28,1.092,312673.2,359.621,-78.233,4.011,3.977,34.595,30.168,31.74,359.621,-78.233,3.997,7.906,56.511
2022-08-22 18:55:38,1.895,386597.3,360.901,-77.109,4.022,3.988,33.812,29.977,31.732,360.901,-77.109,4.009,8.028,56.544
2022-08-23 00:28:08,2.0,271740.0,358.526,-77.525,3.996,3.964,33.643,30.193,31.641,358.526,-77.525,3.985,8.077,59.927
2022-08-23 00:55:48,1.939,309029.8,356.733,-83.671,3.978,3.944,35.235,31.182,32.725,356.733,-83.671,3.964,8.106,61.33
2022-08-23 01:18:18,1.152,356624.8,356.573,-87.344,3.976,3.945,36.379,32.318,33.637,356.573,-87.344,3.961,8.046,63.612
2022-08-23 03:08:28,2.0,182707.0,357.141,-87.346,3.976,3.934,35.36,31.11,32.543,357.141,-87.346,3.97,8.033,65.576
2022-08-23 03:50:38,2.0,258126.5,358.439,-80.053,3.989,3.946,32.453,30.072,31.053,358.439,-80.053,3.982,8.164,61.396
2022-08-23 03:52:28,2.0,316812.9,357.645,-87.167,3.982,3.941,34.313,31.58,32.642,357.645,-87.167,3.971,8.118,63.082
2022-08-23 04:46:18,2.0,267334.8,356.493,-83.621,3.976,3.941,33.941,29.607,30.97,356.493,-83.621,3.962,8.011,62.548
2022-08-23 04:59:08,2.0,364308.5,360.199,-82.049,4.017,3.977,33.082,30.057,31.531,360.199,-82.049,4.005,8.09,55.161
2022-08-23 05:00:18,2.0,386805.9,359.474,-82.502,4.005,3.973,34.178,31.008,32.357,359.474,-82.502,3.992,8.155,58.685
2022-08-23 05:22:48,1.954,327369.3,358.282,-85.73,3.995,3.962,32.738,29.585,30.852,358.282,-85.73,3.98,8.117,61.464
2022-08-23 05:50:38,1.651,312954.1,360.514,-77.774,4.021,3.987,33.333,30.07,31.284,360.514,-77.774,4.007,7.909,55.301
2022-08-23 07:25:28,1.965,413383.5,357.94,-82.13,3.988,3.959,31.895,28.573,29.738,357.94,-82.13,3.976,7.957,64.823
2022-08-23 15:00:18,1.0,182874.5,357.346,-87.523,3.979,3.936,36.415,31.274,33.112,357.346,-87.523,3.972,7.978,65.196
2022-08-23 17:30:08,2.0,364481.9,360.661,-79.449,4.022,3.982,35.228,30.976,32.811,360.661,-79.449,4.011,8.122,55.619
2022-08-23 17:31:58,2.0,267564.2,360.682,-82.203,4.022,3.985,33.96,29.056,30.858,360.682,-82.203,4.008,7.915,56.629
2022-08-23 17:44:38,1.136,419085.6,355.184,-73.557,3.961,3.933,34.37,30.383,31.776,355.184,-73.557,3.947,8.093,62.782
2022-08-23 17:44:38,2.0,383231.4,357.751,-84.125,3.988,3.955,35.896,31.074,32.6,357.751,-84.125,3.976,8.154,62.655
2022-08-23 17:58:08,1.94,386994.3,360.757,-77.104,4.021,3.987,34.149,29.813,31.694,360.757,-77.104,4.007,7.913,56.977
2022-08-23 18:03:38,2.0,313166.7,360.346,-76.835,4.02,3.985,34.115,29.062,30.995,360.346,-76.835,4.005,8.008,55.08
2022-08-23 18:14:28,2.0,327575.9,359.481,-63.386,4.01,3.976,30.194,25.712,27.221,359.481,-63.386,3.995,8.049,56.001
2022-08-24 00:30:28,2.0,272040.7,359.47,-74.543,4.007,3.974,31.397,28.305,29.68,359.47,-74.543,3.995,8.09,58.004
2022-08-24 00:35:08,1.081,356959.4,356.465,-74.074,3.976,3.944,35.544,30.953,32.408,356.465,-74.074,3.96,8.097,61.195
2022-08-24 00:51:08,2.0,309351.8,357.379,-83.151,3.986,3.951,34.463,30.351,31.953,357.379,-83.151,3.971,8.11,61.509
2022-08-24 02:05:58,2.0,121221.6,356.804,-83.996,3.971,3.931,33.779,30.264,31.677,356.804,-83.996,3.964,8.014,64.908
2022-08-24 02:20:18,2.0,258374.4,357.134,-81.832,3.974,3.932,33.857,30.879,31.927,357.134,-81.832,3.968,8.219,63.239
2022-08-24 02:52:08,2.0,183079.7,359.647,-84.081,4.004,3.959,33.969,29.758,31.265,359.647,-84.081,3.998,7.923,59.344
2022-08-24 04:14:18,1.821,327727.4,356.305,-85.334,3.972,3.941,34.071,30.3,31.603,356.305,-85.334,3.958,8.17,65.946
2022-08-24 04:38:18,2.0,364703.5,360.351,-81.77,4.019,3.979,34.065,30.358,32.042,360.351,-81.77,4.007,8.08,55.429
2022-08-24 04:54:48,2.0,387218.0,360.302,-80.385,4.014,3.981,33.729,30.147,31.919,360.302,-80.385,4.002,8.084,57.174
2022-08-24 05:21:28,2.0,267766.1,358.928,-83.92,4.003,3.966,33.697,29.644,31.071,358.928,-83.92,3.989,8.077,61.123
2022-08-24 05:24:38,1.0,419324.5,357.131,-75.443,3.983,3.954,32.22,29.227,30.37,357.131,-75.443,3.968,7.88,62.481
2022-08-24 06:05:48,1.284,313480.4,360.147,-76.328,4.017,3.983,33.776,29.933,31.297,360.147,-76.328,4.003,7.973,56.403
2022-08-24 07:17:18,2.0,413616.8,357.75,-82.595,3.986,3.957,33.287,29.937,31.13,357.75,-82.595,3.974,8.071,65.197
2022-08-24 15:45:48,2.0,357179.6,360.744,-80.412,4.024,3.991,35.877,31.32,33.064,360.744,-80.412,4.008,7.824,54.058
